Genes,ID
CHMP5,ILMN_1732534
CHMP5,ILMN_2094166
CHMP5,ILMN_3251545
CHMP6,ILMN_1706397
CHMP7,ILMN_1795933
CHN1,ILMN_1678493
CHN1,ILMN_1679638
CHN2,ILMN_1774110
CHN2,ILMN_2292187
CHN2,ILMN_2403237
CHODL,ILMN_1726575
CHORDC1,ILMN_1776337
CHORDC1,ILMN_2223836
CHPF,ILMN_1731353
CHPT1,ILMN_1729112
CHPT1,ILMN_2202940
CHRAC1,ILMN_1722390
CHRD,ILMN_1795582
CHRDL1,ILMN_1678233
CHRDL1,ILMN_2184231
CHRDL2,ILMN_1682737
CHRM1,ILMN_1751689
CHRM3,ILMN_1720364
CHRM3,ILMN_1887357
CHRM3,ILMN_3248627
CHRM4,ILMN_1660882
CHRM5,ILMN_1746646
CHRNA1,ILMN_1798700
CHRNA1,ILMN_2268969
CHRNA1,ILMN_2361768
CHRNA10,ILMN_1776314
CHRNA2,ILMN_1698849
CHRNA2,ILMN_1855519
CHRNA3,ILMN_1794816
CHRNA3,ILMN_2154157
CHRNA4,ILMN_1729857
CHRNA5,ILMN_1770044
CHRNA5,ILMN_2110751
CHRNA9,ILMN_1728501
CHRNA9,ILMN_2069286
CHRNB1,ILMN_1741131
CHRNB2,ILMN_1676624
CHRNE,ILMN_1703346
CHRNG,ILMN_1784633
CHST1,ILMN_1677719
CHST10,ILMN_1736828
CHST11,ILMN_1655880
CHST12,ILMN_1735058
CHST13,ILMN_1734707
CHST14,ILMN_1743340
CHST2,ILMN_1794011
CHST3,ILMN_1723481
CHST5,ILMN_1678478
CHST5,ILMN_1770853
CHST6,ILMN_1670881
CHST7,ILMN_1732831
CHST8,ILMN_1795845
CHST9,ILMN_1700547
CHSY1,ILMN_1791576
CHSY3,ILMN_1740407
CHTF18,ILMN_1756705
CHUK,ILMN_1677041
CIAO1,ILMN_1792837
CIAO1,ILMN_2048793
CIAPIN1,ILMN_1735199
CIB1,ILMN_1684205
CIB2,ILMN_1714489
CIB4,ILMN_1707713
CIC,ILMN_1784780
CIDEB,ILMN_1668910
CIDECP,ILMN_1790471
CIDECP,ILMN_1802185
CIDECP,ILMN_2170080
CIITA,ILMN_1773363
CILP,ILMN_1723847
CILP,ILMN_2167758
CILP2,ILMN_1684468
CINP,ILMN_1765257
CIRBP,ILMN_1674661
CISD1,ILMN_2122952
CISD1,ILMN_2122953
CISD2,ILMN_1796397
CISH,ILMN_1738207
CITED1,ILMN_1691641
CITED2,ILMN_1663092
CITED4,ILMN_1787691
CIZ1,ILMN_1724659
CKAP2,ILMN_1674411
CKAP2,ILMN_2181060
CKAP2L,ILMN_1751776
CKAP4,ILMN_1790891
CKAP5,ILMN_1716336
CKAP5,ILMN_1748770
CKB,ILMN_1671478
CKM,ILMN_1757521
CKMT2,ILMN_1764266
CKS1B,ILMN_1719256
CKS1B,ILMN_2041046
CKS2,ILMN_1756326
CKS2,ILMN_2072296
CLASP1,ILMN_1700507
CLASP2,ILMN_1770548
CLC,ILMN_1654875
CLCA1,ILMN_1797219
CLCA2,ILMN_1803236
CLCA4,ILMN_1679176
CLCC1,ILMN_1671933
CLCC1,ILMN_1809267
CLCC1,ILMN_2328952
CLCF1,ILMN_1661197
CLCN2,ILMN_1688633
CLCN3,ILMN_1660837
CLCN3,ILMN_1707467
CLCN4,ILMN_1728369
CLCN5,ILMN_1690327
CLCN6,ILMN_1763036
CLCN6,ILMN_1808748
CLCN7,ILMN_1694731
CLCNKB,ILMN_1798742
CLDN1,ILMN_1724686
CLDN10,ILMN_1685194
CLDN10,ILMN_1721818
CLDN10,ILMN_1737096
CLDN11,ILMN_1754103
CLDN12,ILMN_1787657
CLDN14,ILMN_1661194
CLDN14,ILMN_1751174
CLDN14,ILMN_2328575
CLDN15,ILMN_1682226
CLDN16,ILMN_1707670
CLDN16,ILMN_2208435
CLDN18,ILMN_1662484
CLDN18,ILMN_1696284
CLDN18,ILMN_2284157
CLDN18,ILMN_2389054
CLDN19,ILMN_1750097
CLDN2,ILMN_1795190
CLDN23,ILMN_1725338
CLDN3,ILMN_1723042
CLDN4,ILMN_2132458
CLDN5,ILMN_1728197
CLDN6,ILMN_1804531
CLDN7,ILMN_2143685
CLDN9,ILMN_1683757
CLDN9,ILMN_1740276
CLDN9,ILMN_3242299
CLDND1,ILMN_1710326
CLDND1,ILMN_2352563
CLDND2,ILMN_2077680
CLEC10A,ILMN_1653166
CLEC10A,ILMN_1704797
CLEC10A,ILMN_2415303
CLEC11A,ILMN_1807359
CLEC12A,ILMN_1663142
CLEC12A,ILMN_2292178
CLEC12A,ILMN_2403228
CLEC14A,ILMN_2142185
CLEC16A,ILMN_1781752
CLEC1A,ILMN_1691339
CLEC2B,ILMN_1784608
CLEC2D,ILMN_1670101
CLEC2D,ILMN_1678775
CLEC2D,ILMN_1711702
CLEC2D,ILMN_3250023
CLEC2D,ILMN_3250902
CLEC3A,ILMN_2220729
CLEC3A,ILMN_2220735
CLEC4A,ILMN_1709204
CLEC4A,ILMN_2399363
CLEC4C,ILMN_1665457
CLEC4C,ILMN_1682259
CLEC4E,ILMN_1771664
CLEC4F,ILMN_1723115
CLEC4G,ILMN_2193817
CLEC4M,ILMN_2322131
CLEC5A,ILMN_1780465
CLEC7A,ILMN_1654504
CLEC7A,ILMN_1700610
CLEC7A,ILMN_2323992
CLECL1,ILMN_1782729
CLGN,ILMN_1658635
CLGN,ILMN_2050813
CLIC1,ILMN_1756982
CLIC2,ILMN_1795754
CLIC3,ILMN_1796423
CLIC4,ILMN_1671250
CLIC4,ILMN_2063584
CLIC4,ILMN_2063586
CLIC5,ILMN_1778964
CLIC6,ILMN_1699665
CLINT1,ILMN_1745076
CLIP1,ILMN_1684038
CLIP1,ILMN_1723058
CLIP1,ILMN_2404085
CLIP2,ILMN_1801189
CLIP2,ILMN_1811682
CLIP2,ILMN_2352190
CLIP3,ILMN_1789733
CLIP4,ILMN_1759792
CLK1,ILMN_1652790
CLK1,ILMN_1679727
CLK4,ILMN_1695853
CLMN,ILMN_1714522
CLMN,ILMN_3251242
CLN3,ILMN_1669281
CLN3,ILMN_2394381
CLN5,ILMN_1778203
CLN6,ILMN_1776267
CLN8,ILMN_1684576
CLN8,ILMN_1701094
CLNS1A,ILMN_1736814
CLOCK,ILMN_1682399
CLOCK,ILMN_1869087
CLP1,ILMN_1659976
CLPB,ILMN_1681235
CLPP,ILMN_1725705
CLPTM1,ILMN_1665831
CLPTM1L,ILMN_1752802
CLPX,ILMN_1709894
CLRN1,ILMN_1698745
CLRN1,ILMN_1741705
CLSPN,ILMN_1691165
CLSTN1,ILMN_1717138
CLSTN1,ILMN_1720181
CLSTN1,ILMN_2415179
CLSTN2,ILMN_1731237
CLSTN3,ILMN_1734021
CLTA,ILMN_1687171
CLTA,ILMN_1695420
CLTA,ILMN_2345837
CLTB,ILMN_1674609
CLTB,ILMN_1709346
CLTC,ILMN_1756779
CLTCL1,ILMN_1694584
CLTCL1,ILMN_1739734
CLU,ILMN_1667058
CLU,ILMN_1691483
CLU,ILMN_1798298
CLUAP1,ILMN_1750596
CLUAP1,ILMN_1774974
CLUAP1,ILMN_1800993
CLUAP1,ILMN_2242491
CLUAP1,ILMN_2355042
CLUL1,ILMN_1682544
CLUL1,ILMN_1687518
CLUL1,ILMN_1727800
CLUL1,ILMN_2382025
CLYBL,ILMN_1663538
CLYBL,ILMN_1712088
CLYBL,ILMN_1734631
CMAS,ILMN_1714082
CMAS,ILMN_2125374
CMBL,ILMN_1709634
CMIP,ILMN_1690888
CMIP,ILMN_1738075
CMIP,ILMN_1767182
CMKLR1,ILMN_1673030
CMKLR1,ILMN_1913060
CMPK1,ILMN_1738642
CMPK1,ILMN_2104877
CMTM2,ILMN_1799030
CMTM3,ILMN_1667840
CMTM3,ILMN_1679277
CMTM3,ILMN_1705442
CMTM4,ILMN_1720930
CMTM4,ILMN_1729514
CMTM4,ILMN_1762718
CMTM4,ILMN_1781450
CMTM4,ILMN_1815319
CMTM5,ILMN_1775373
CMTM6,ILMN_1696494
CMTM7,ILMN_1698934
CMTM7,ILMN_1740487
CMTM7,ILMN_2403247
CMTM8,ILMN_1710124
CMYA5,ILMN_1805765
CNBD1,ILMN_1697236
CNBD1,ILMN_3307813
CNBP,ILMN_1769319
CNBP,ILMN_2169839
CNBP,ILMN_3250201
CNBP,ILMN_3250984
CNDP1,ILMN_1694653
CNDP2,ILMN_1726769
CNFN,ILMN_1803838
CNGA1,ILMN_1786353
CNGA3,ILMN_1722135
CNGA3,ILMN_2281486
CNGA3,ILMN_2384158
CNGA4,ILMN_2087931
CNGB1,ILMN_1702383
CNGB1,ILMN_3249932
CNGB1,ILMN_3250398
CNGB1,ILMN_3250412
CNGB3,ILMN_1750859
CNIH2,ILMN_1698733
CNIH2,ILMN_1762802
CNIH2,ILMN_1808903
CNIH2,ILMN_2349696
CNIH3,ILMN_1749071
CNIH4,ILMN_1714759
CNKSR1,ILMN_1718813
CNKSR2,ILMN_1795756
CNN1,ILMN_1810054
CNN2,ILMN_1708486
CNN2,ILMN_1770290
CNN3,ILMN_1782439
CNNM1,ILMN_1657750
CNNM2,ILMN_1663975
CNNM2,ILMN_1754752
CNNM2,ILMN_1797132
CNNM3,ILMN_1662328
CNNM3,ILMN_3250893
CNNM4,ILMN_1655720
CNOT1,ILMN_1669206
CNOT1,ILMN_1677840
CNOT1,ILMN_1682501
CNOT10,ILMN_2078334
CNOT2,ILMN_1772651
CNOT3,ILMN_2207393
CNOT4,ILMN_1735959
CNOT4,ILMN_1772677
CNOT4,ILMN_1794324
CNOT6L,ILMN_1802450
CNOT6L,ILMN_2083833
CNOT7,ILMN_1656134
CNOT7,ILMN_1686477
CNOT7,ILMN_1715886
CNOT8,ILMN_1736068
CNOT8,ILMN_2174612
CNP,ILMN_1811758
CNPY2,ILMN_2123402
CNPY2,ILMN_3243471
CNPY3,ILMN_1669674
CNPY3,ILMN_1812967
CNPY4,ILMN_1758487
CNPY4,ILMN_1768841
CNPY4,ILMN_1777314
CNPY4,ILMN_2252408
CNR1,ILMN_1813581
CNR2,ILMN_1741577
CNRIP1,ILMN_2182148
CNRIP1,ILMN_3187324
CNRIP1,ILMN_3232701
CNRIP1,ILMN_3232894
CNTD1,ILMN_1761637
CNTD2,ILMN_1807525
CNTFR,ILMN_1725910
CNTFR,ILMN_1809456
CNTFR,ILMN_2411791
CNTLN,ILMN_1684754
CNTN1,ILMN_1661852
CNTN1,ILMN_2400407
CNTN2,ILMN_1718896
CNTN3,ILMN_1717599
CNTN4,ILMN_1709471
CNTN5,ILMN_1710289
CNTN5,ILMN_1727909
CNTN6,ILMN_1699317
CNTNAP1,ILMN_1692398
CNTNAP2,ILMN_1690223
CNTNAP4,ILMN_1704210
CNTNAP4,ILMN_1795021
CNTNAP5,ILMN_1710394
CNTROB,ILMN_1702044
COASY,ILMN_1753498
COASY,ILMN_2352326
COBL,ILMN_1711888
COBLL1,ILMN_1761260
COCH,ILMN_1711514
COCH,ILMN_2180848
COG1,ILMN_1791873
COG2,ILMN_1776993
COG3,ILMN_1776154
COG3,ILMN_2129715
COG4,ILMN_1703683
COG5,ILMN_1698621
COG5,ILMN_1721535
COG5,ILMN_2399877
COG6,ILMN_1779530
COG7,ILMN_1783815
COIL,ILMN_1688034
COL10A1,ILMN_1672776
COL11A1,ILMN_1731446
COL11A1,ILMN_1789507
COL11A1,ILMN_2286253
COL11A1,ILMN_2392803
COL11A2,ILMN_1721178
COL11A2,ILMN_1748166
COL11A2,ILMN_2311456
COL12A1,ILMN_1733756
COL12A1,ILMN_1741695
COL13A1,ILMN_2370624
COL14A1,ILMN_1786598
COL15A1,ILMN_1768940
COL16A1,ILMN_1684554
COL18A1,ILMN_1701937
COL18A1,ILMN_1806733
COL1A1,ILMN_1701308
COL20A1,ILMN_1753182
COL21A1,ILMN_1792736
COL22A1,ILMN_1784532
COL23A1,ILMN_1666665
COL24A1,ILMN_1810996
COL25A1,ILMN_1666523
COL25A1,ILMN_1791112
COL25A1,ILMN_2399933
COL27A1,ILMN_1788377
COL2A1,ILMN_1674785
COL2A1,ILMN_1742840
COL3A1,ILMN_1773079
COL4A1,ILMN_1653028
COL4A2,ILMN_1724994
COL4A3,ILMN_2272270
COL4A3BP,ILMN_1680109
COL4A3BP,ILMN_2292123
COL4A4,ILMN_1778308
COL4A5,ILMN_1742534
COL4A5,ILMN_2375360
COL4A6,ILMN_1675857
COL4A6,ILMN_1811289
COL4A6,ILMN_1813021
COL5A1,ILMN_1706505
COL5A2,ILMN_1729117
COL5A3,ILMN_1796288
COL6A1,ILMN_1732151
COL6A2,ILMN_1765017
COL6A2,ILMN_1783909
COL6A2,ILMN_1809928
COL6A3,ILMN_1706643
COL6A3,ILMN_2307861
COL6A6,ILMN_1815679
COL6A6,ILMN_3237932
COL7A1,ILMN_1751161
COL8A1,ILMN_1685433
COL8A1,ILMN_2246563
COL8A1,ILMN_2402392
COL8A2,ILMN_1674050
COL8A2,ILMN_2102330
COL9A1,ILMN_1665374
COL9A1,ILMN_1814701
COL9A1,ILMN_2284647
COL9A1,ILMN_2390099
COL9A2,ILMN_1685122
COL9A3,ILMN_1740155
COLEC10,ILMN_1662962
COLEC11,ILMN_1735192
COLEC11,ILMN_2298189
COLEC11,ILMN_2414268
COLEC12,ILMN_1689088
COLQ,ILMN_1728707
COLQ,ILMN_2329114
COMMD1,ILMN_1761242
COMMD10,ILMN_1766505
COMMD10,ILMN_2094905
COMMD2,ILMN_1683305
COMMD6,ILMN_1759997
COMMD6,ILMN_1777378
COMMD7,ILMN_1810334
COMMD8,ILMN_1765644
COMMD8,ILMN_2210713
COMMD9,ILMN_1808821
COMP,ILMN_1677636
COMT,ILMN_1730084
COMT,ILMN_1810941
COMTD1,ILMN_1736752
COPA,ILMN_1811615
COPB1,ILMN_1699112
COPB2,ILMN_1684385
COPE,ILMN_1738103
COPE,ILMN_2339627
COPS2,ILMN_1655827
COPS2,ILMN_2139061
COPS3,ILMN_1770732
COPS4,ILMN_1726755
COPS5,ILMN_1736002
COPS6,ILMN_1764431
COPS7A,ILMN_1758412
COPS7B,ILMN_1784785
COPS8,ILMN_1705711
COPS8,ILMN_2337941
COPS8,ILMN_2373779
COPZ1,ILMN_1728535
COPZ2,ILMN_1667361
COQ10A,ILMN_1666364
COQ10B,ILMN_1751615
COQ2,ILMN_1756572
COQ3,ILMN_1801378
COQ5,ILMN_1770936
COQ6,ILMN_1664367
COQ6,ILMN_1671356
COQ6,ILMN_1783985
COQ7,ILMN_1689070
COQ9,ILMN_1756898
CORIN,ILMN_1712998
CORO1A,ILMN_1713749
CORO1C,ILMN_1745954
CORO2A,ILMN_1745703
CORO2A,ILMN_1813746
CORO2A,ILMN_2327974
CORO2B,ILMN_1676880
CORO2B,ILMN_2084836
CORO6,ILMN_1813386
COTL1,ILMN_1788283
COX10,ILMN_1670901
COX11,ILMN_1666280
COX15,ILMN_1718309
COX15,ILMN_2292696
COX18,ILMN_1676311
COX18,ILMN_1752006
COX4I1,ILMN_1652207
COX4I2,ILMN_1815634
COX5A,ILMN_1704477
COX5B,ILMN_1663512
COX6A1,ILMN_1783636
COX6B1,ILMN_2154671
COX6B2,ILMN_1725547
COX6B2,ILMN_2176467
COX6C,ILMN_1654151
COX7A1,ILMN_1662419
COX7A2,ILMN_1701293
COX7A2L,ILMN_3237665
COX7B,ILMN_2184049
COX7C,ILMN_1798189
COX8A,ILMN_1809495
CP,ILMN_1813206
CPA2,ILMN_1807503
CPA3,ILMN_1766551
CPA4,ILMN_1784294
CPA5,ILMN_1791530
CPA6,ILMN_1657295
CPAMD8,ILMN_1726250
CPB1,ILMN_1685174
CPD,ILMN_1703074
CPE,ILMN_1731374
CPEB1,ILMN_1693345
CPEB1,ILMN_2288905
CPEB1,ILMN_2369603
CPEB2,ILMN_1774948
CPEB2,ILMN_2375484
CPEB3,ILMN_1755954
CPEB3,ILMN_2171783
CPEB4,ILMN_1722025
CPEB4,ILMN_1910784
CPLX1,ILMN_1801703
CPLX2,ILMN_1669382
CPLX2,ILMN_1722695
CPLX2,ILMN_1772873
CPLX3,ILMN_1689515
CPM,ILMN_1698313
CPM,ILMN_1709440
CPM,ILMN_2299795
CPM,ILMN_2352953
CPN2,ILMN_2357334
CPNE2,ILMN_1674665
CPNE3,ILMN_1773576
CPNE4,ILMN_1814770
CPNE5,ILMN_1806500
CPNE6,ILMN_1738058
CPNE7,ILMN_1712972
CPNE7,ILMN_1742131
CPNE7,ILMN_1747685
CPNE7,ILMN_1803351
CPNE7,ILMN_2313946
CPNE8,ILMN_1722294
CPNE8,ILMN_2169761
CPNE9,ILMN_1678547
CPOX,ILMN_3240389
CPS1,ILMN_1792748
CPSF2,ILMN_1673185
CPSF2,ILMN_2144116
CPSF3,ILMN_2087528
CPSF4,ILMN_1660426
CPSF4,ILMN_2357260
CPSF6,ILMN_1795454
CPT1A,ILMN_1687589
CPT1A,ILMN_1696316
CPT1A,ILMN_1710052
CPT1C,ILMN_1773855
CPT2,ILMN_1678579
CPVL,ILMN_1682928
CPVL,ILMN_2400759
CPXCR1,ILMN_1749653
CPXCR1,ILMN_2176529
CPXM1,ILMN_1712046
CPXM2,ILMN_1741688
CR1,ILMN_1731118
CR1,ILMN_1742601
CR1,ILMN_1767193
CR1,ILMN_2388112
CR2,ILMN_1684724
CR2,ILMN_1727753
CR2,ILMN_2369666
CRABP1,ILMN_1658040
CRABP2,ILMN_1690170
CRADD,ILMN_1690282
CRAT,ILMN_1737992
CRB1,ILMN_1762139
CRB2,ILMN_1681826
CRB3,ILMN_1723092
CRB3,ILMN_1793932
CRB3,ILMN_2405680
CRBN,ILMN_1668582
CRBN,ILMN_2225735
CREB1,ILMN_1841334
CREB1,ILMN_2334242
CREB1,ILMN_2334243
CREB1,ILMN_2382758
CREB1,ILMN_3250057
CREB1,ILMN_3250923
CREB3,ILMN_1703072
CREB3L1,ILMN_1749032
CREB3L2,ILMN_1751097
CREB3L3,ILMN_1779524
CREB3L4,ILMN_1711171
CREBBP,ILMN_1809583
CREBBP,ILMN_2293692
CREBL2,ILMN_1660223
CREBZF,ILMN_1784847
CREG1,ILMN_1680624
CREG2,ILMN_1683998
CRELD1,ILMN_1659541
CRELD1,ILMN_1739558
CRELD1,ILMN_1808613
CRELD1,ILMN_2404548
CRELD2,ILMN_1748707
CREM,ILMN_1745318
CRH,ILMN_1668035
CRHBP,ILMN_1761312
CRHBP,ILMN_2223561
CRIP1,ILMN_1656920
CRIP2,ILMN_1694432
CRIPAK,ILMN_2140700
CRIPT,ILMN_1813256
CRISP2,ILMN_1775569
CRISP3,ILMN_1814583
CRISPLD1,ILMN_1753910
CRISPLD1,ILMN_2151522
CRISPLD2,ILMN_1790689
CRK,ILMN_1666494
CRK,ILMN_1686805
CRK,ILMN_1803302
CRKL,ILMN_1690122
CRLF1,ILMN_1681515
CRLF3,ILMN_1660579
CRLF3,ILMN_2155228
CRLS1,ILMN_1737685
CRMP1,ILMN_1664502
CRMP1,ILMN_1789541
CRMP1,ILMN_1811405
CRNKL1,ILMN_1768640
CRNN,ILMN_1727220
CROCC,ILMN_1799672
CROT,ILMN_1693090
CRP,ILMN_1780575
CRTAC1,ILMN_1658384
CRTAM,ILMN_1796247
CRTAP,ILMN_1665235
CRTAP,ILMN_1720484
CRTAP,ILMN_1807986
CRTC1,ILMN_1699843
CRTC2,ILMN_1657771
CRTC3,ILMN_3260715
CRX,ILMN_1719123
CRX,ILMN_1844203
CRY1,ILMN_1760593
CRY1,ILMN_2202637
CRY2,ILMN_1796180
CRYAB,ILMN_1729216
CRYBA2,ILMN_1741265
CRYBA2,ILMN_2260313
CRYBA4,ILMN_1686362
CRYBB1,ILMN_1715879
CRYBB3,ILMN_1718929
CRYGC,ILMN_2113417
CRYGD,ILMN_2100574
CRYL1,ILMN_1714397
CRYM,ILMN_1690179
CRYM,ILMN_1779241
CRYZ,ILMN_1672389
CRYZL1,ILMN_1762115
CRYZL1,ILMN_1795407
CS,ILMN_1706057
CS,ILMN_2396410
CS,ILMN_3307648
CSAD,ILMN_1779515
CSAD,ILMN_2119692
CSDC2,ILMN_1806787
CSDE1,ILMN_1683538
CSDE1,ILMN_1685796
CSE1L,ILMN_1665797
CSE1L,ILMN_1706238
CSF1,ILMN_1733402
CSF1,ILMN_1805930
CSF1,ILMN_2302947
CSF1R,ILMN_1686623
CSF2,ILMN_1661861
CSF2RA,ILMN_1661196
CSF2RA,ILMN_1721204
CSF2RA,ILMN_2376455
CSF2RA,ILMN_2376458
CSF2RB,ILMN_1798475
CSF3,ILMN_1697069
CSF3,ILMN_1706852
CSF3,ILMN_2322768
CSF3R,ILMN_2323172
CSF3R,ILMN_2371280
CSGALNACT1,ILMN_2055523
CSGALNACT2,ILMN_1799208
CSK,ILMN_1754121
CSMD1,ILMN_1746945
CSMD1,ILMN_2216860
CSMD2,ILMN_1775432
CSMD3,ILMN_1659781
CSMD3,ILMN_1730996
CSMD3,ILMN_2319228
CSN2,ILMN_1711579
CSNK1A1,ILMN_1775058
CSNK1A1,ILMN_1785988
CSNK1A1,ILMN_2364174
CSNK1D,ILMN_1720708
CSNK1D,ILMN_2286870
CSNK1G1,ILMN_1704713
CSNK1G1,ILMN_1723398
CSNK1G1,ILMN_1740549
CSNK1G2,ILMN_1706521
CSNK1G3,ILMN_1652024
CSNK1G3,ILMN_1813735
CSNK2A2,ILMN_1723843
CSNK2B,ILMN_1800461
CSPG4,ILMN_1666894
CSPG5,ILMN_1688184
CSPP1,ILMN_2393994
CSRP1,ILMN_1811921
CSRP2,ILMN_1660806
CST1,ILMN_1753449
CST11,ILMN_1653748
CST11,ILMN_1697370
CST2,ILMN_1673843
CST3,ILMN_1800354
CST7,ILMN_1679826
CSTA,ILMN_1669888
CSTB,ILMN_1761797
CSTF1,ILMN_1682198
CSTF1,ILMN_1735185
CSTF1,ILMN_1758339
CSTF1,ILMN_2236714
CSTF2,ILMN_1653129
CSTF2T,ILMN_1807515
CSTF3,ILMN_1762002
CSTF3,ILMN_1806951
CSTF3,ILMN_1808779
CSTF3,ILMN_2397880
CTAG2,ILMN_1787578
CTAG2,ILMN_2336585
CTAGE5,ILMN_1662914
CTAGE5,ILMN_1690880
CTAGE5,ILMN_1754956
CTAGE5,ILMN_2314080
CTBP1,ILMN_1719158
CTBP1,ILMN_2278235
CTBP1,ILMN_2379734
CTBP2,ILMN_1691294
CTBP2,ILMN_1781031
CTBP2,ILMN_3250209
CTBS,ILMN_2144573
CTBS,ILMN_2144574
CTCF,ILMN_1786015
CTCFL,ILMN_1745395
CTDP1,ILMN_1815759
CTDP1,ILMN_2294411
CTDP1,ILMN_2407589
CTDSP1,ILMN_1681678
CTDSP1,ILMN_1728163
CTDSP2,ILMN_1692962
CTDSPL,ILMN_2392189
CTDSPL2,ILMN_1665655
CTDSPL2,ILMN_2077758
CTF1,ILMN_1661804
CTGF,ILMN_1699829
CTGF,ILMN_2115125
CTH,ILMN_1777060
CTH,ILMN_2305112
CTH,ILMN_2305116
CTHRC1,ILMN_1725090
CTHRC1,ILMN_2117508
CTLA4,ILMN_1763487
CTLA4,ILMN_2261627
CTLA4,ILMN_2348905
CTNNA1,ILMN_1804854
CTNNA1,ILMN_2230902
CTNNA2,ILMN_2197693
CTNNA3,ILMN_1758692
CTNNA3,ILMN_2131732
CTNNAL1,ILMN_1721901
CTNNAL1,ILMN_2136446
CTNNB1,ILMN_1651617
CTNNB1,ILMN_1726641
CTNNB1,ILMN_1746396
CTNNB1,ILMN_1757350
CTNNB1,ILMN_1785786
CTNNB1,ILMN_1786903
CTNNB1,ILMN_1808436
CTNNBIP1,ILMN_1688103
CTNNBIP1,ILMN_2381168
CTNNBL1,ILMN_2063925
CTNND2,ILMN_1716875
CTNS,ILMN_1738010
CTNS,ILMN_1776132
CTNS,ILMN_1807719
CTPS2,ILMN_1690693
CTPS2,ILMN_2286024
CTPS2,ILMN_2392352
CTPS2,ILMN_2392356
CTR9,ILMN_1665164
CTR9,ILMN_2120917
CTRC,ILMN_1748730
CTRL,ILMN_1664863
CTSA,ILMN_1719286
CTSB,ILMN_1696360
CTSB,ILMN_2359742
CTSC,ILMN_1689086
CTSC,ILMN_1696347
CTSC,ILMN_1792885
CTSC,ILMN_2242463
CTSD,ILMN_1674038
CTSE,ILMN_1693738
CTSE,ILMN_1799887
CTSE,ILMN_2387224
CTSF,ILMN_1804955
CTSG,ILMN_1680424
CTSH,ILMN_1752451
CTSH,ILMN_2390853
CTSK,ILMN_1758895
CTSO,ILMN_1769633
CTSS,ILMN_1743032
CTSW,ILMN_1794364
CTSZ,ILMN_1666269
CTTN,ILMN_1744912
CTTN,ILMN_1798838
CTTN,ILMN_2393712
CTTNBP2,ILMN_1759920
CTTNBP2NL,ILMN_1719517
CTXN1,ILMN_1759766
CTXN3,ILMN_1659214
CTXN3,ILMN_2205767
CUBN,ILMN_1755203
CUEDC1,ILMN_1676665
CUEDC2,ILMN_1773018
CUL1,ILMN_1749629
CUL2,ILMN_1669252
CUL3,ILMN_1653670
CUL4A,ILMN_1686156
CUL4A,ILMN_1695792
CUL4A,ILMN_2331163
CUL4B,ILMN_1691535
CUL4B,ILMN_2385161
CUL5,ILMN_2176955
CUL7,ILMN_1672393
CUTA,ILMN_1712390
CUTA,ILMN_1791980
CUTA,ILMN_2311989
CUTC,ILMN_1765044
CUX1,ILMN_1687567
CUX1,ILMN_2278636
CUX1,ILMN_2330213
CUX1,ILMN_2368434
CUX2,ILMN_1669876
CWC15,ILMN_1713482
CWF19L1,ILMN_1651886
CWF19L2,ILMN_1668498
CX3CL1,ILMN_1654072
CX3CR1,ILMN_1745788
CX3CR1,ILMN_2088437
CXADR,ILMN_1796925
CXCL1,ILMN_1787897
CXCL10,ILMN_1791759
CXCL11,ILMN_2067890
CXCL11,ILMN_2067895
CXCL12,ILMN_1689111
CXCL12,ILMN_1791447
CXCL12,ILMN_1803825
CXCL13,ILMN_1718552
CXCL14,ILMN_1748323
CXCL16,ILMN_1672278
CXCL16,ILMN_1728478
CXCL17,ILMN_1796337
CXCL2,ILMN_1682636
CXCL3,ILMN_1709350
CXCL5,ILMN_1752562
CXCL5,ILMN_2171384
CXCL6,ILMN_1779234
CXCL6,ILMN_2161577
CXCL9,ILMN_1745356
CXCR4,ILMN_1801584
CXCR4,ILMN_2246410
CXCR4,ILMN_2320888
CXCR6,ILMN_1674640
CXXC1,ILMN_1691276
CXXC4,ILMN_1763657
CXXC5,ILMN_1745256
CXXC5,ILMN_3307729
CXorf21,ILMN_1651752
CXorf21,ILMN_2088990
CXorf23,ILMN_1772943
CXorf36,ILMN_1676348
CXorf36,ILMN_2047480
CXorf38,ILMN_1697864
CXorf40B,ILMN_1733654
CXorf40B,ILMN_2143261
CXorf56,ILMN_1730630
CXorf57,ILMN_1703279
CXorf58,ILMN_1692396
CYB561,ILMN_1679721
CYB561,ILMN_1771179
CYB561,ILMN_2378376
CYB561D1,ILMN_3180557
CYB561D1,ILMN_3256325
CYB561D2,ILMN_1738718
CYB5A,ILMN_1714167
CYB5A,ILMN_2312194
CYB5B,ILMN_1684321
CYB5D1,ILMN_1670925
CYB5D2,ILMN_1696254
CYB5R2,ILMN_1739576
CYB5R3,ILMN_1740441
CYB5R3,ILMN_2308582
CYB5R4,ILMN_1688158
CYBA,ILMN_1744604
CYBB,ILMN_1682312
CYBRD1,ILMN_1712305
CYBRD1,ILMN_2087692
CYC1,ILMN_1815115
CYCS,ILMN_1730416
CYFIP1,ILMN_1715815
CYFIP1,ILMN_1752432
CYFIP1,ILMN_2355462
CYFIP1,ILMN_2355463
CYFIP2,ILMN_1677200
CYFIP2,ILMN_2264981
CYFIP2,ILMN_2354478
CYGB,ILMN_1758128
